NACK,1683,608.44,115
NACK,1993,513.80,129
NACK,1664,615.38,102
NACK,1667,614.28,118
NACK,2082,491.83,121
NACK,4195,244.10,1142
NACK,3953,259.04,1148
NACK,3443,297.42,1187
NACK,4442,230.53,1147
NACK,4191,244.33,1132
NACK,6183,165.62,14583
NACK,7230,141.63,12132
NACK,6870,149.05,12341
NACK,6434,159.15,11375
NACK,5890,173.85,13827
