NACK,1704,600.94,0
NACK,1602,639.20,0
NACK,1629,628.61,0
NACK,1637,625.53,0
NACK,1592,643.22,0
NACK,1655,618.73,0
NACK,1604,638.40,0
NACK,1586,645.65,0
NACK,1626,629.77,0
NACK,1636,625.92,0
NACK,1709,599.18,0
NACK,1725,593.62,0
NACK,1732,591.22,0
NACK,1621,631.71,0
NACK,1686,607.35,0
NACK,3179,322.11,1
NACK,3639,281.40,2
NACK,2262,452.70,0
NACK,3471,295.02,4
NACK,3474,294.76,2
